dt,MEG,CEB,BDO,ALI,MER,AC,JGS,URC,JFC,SEVN,BMM,CAT,FGEN,MAXS,PGOLD
2019-06-14,5.98,88.0,140.0,50.5,382.2,900.0,63.95,174.0,286.0,132.0,96.55,,24.5,13.06,45.1
2019-06-17,5.97,86.75,137.9,50.5,380.0,899.5,61.7,170.0,282.0,131.0,,,24.3,13.6,45.45
2019-06-18,5.91,86.1,138.2,49.9,382.0,900.0,63.85,173.9,282.0,131.0,,,24.05,13.46,45.0
2019-06-19,6.02,88.25,139.6,51.0,384.0,900.0,65.4,173.9,281.0,132.0,96.45,,24.45,13.82,44.55
2019-06-20,5.9,89.4,140.0,50.55,383.0,900.0,64.0,173.4,284.8,132.0,,,25.45,14.26,44.6
2019-06-21,6.07,90.2,141.3,50.75,380.0,898.0,66.6,176.0,288.0,136.5,96.0,14.94,25.0,14.3,44.55
2019-06-24,6.1,90.2,141.5,51.8,382.0,897.0,65.5,176.0,287.0,141.0,,16.56,25.0,13.82,45.0
2019-06-25,6.01,90.05,141.0,50.55,376.8,897.0,66.9,177.4,286.8,139.0,95.95,15.3,26.45,14.28,44.5
2019-06-26,6.0,89.0,142.0,51.0,381.0,896.0,67.0,174.5,285.0,136.0,95.95,16.78,26.1,14.18,44.65
2019-06-27,6.1,91.2,142.5,50.6,387.0,896.0,67.0,174.0,284.0,136.0,95.0,16.7,27.05,14.1,44.35
2019-06-28,6.1,91.0,140.0,50.8,387.0,894.0,67.4,166.0,281.8,136.0,110.0,16.8,26.8,13.8,44.95
2019-07-01,6.17,89.0,139.5,51.7,384.6,902.0,67.3,166.0,284.0,140.0,110.0,17.3,27.0,13.84,44.8
2019-07-02,6.2,90.25,139.5,51.45,387.8,900.0,68.5,167.5,285.0,140.0,,16.7,26.95,14.22,44.75
2019-07-03,6.1,91.0,139.4,51.75,387.0,903.0,67.5,170.5,285.0,125.0,,17.48,27.2,14.36,44.0
2019-07-04,6.16,91.3,141.4,51.4,381.0,901.0,66.95,172.0,285.8,136.0,,17.02,27.0,14.78,44.0
2019-07-05,6.1,92.75,143.0,52.2,386.0,910.0,68.75,176.0,285.0,136.0,,17.46,26.95,14.56,43.8
2019-07-08,6.12,93.4,141.1,52.1,383.0,920.0,68.5,178.0,282.0,136.0,,,27.5,14.2,43.85
2019-07-09,6.0,58.0,142.5,51.45,387.0,917.0,68.95,176.0,284.0,136.0,100.0,17.42,27.25,13.82,44.8
2019-07-10,6.01,87.0,142.3,51.25,383.0,910.0,69.7,175.0,282.0,140.0,99.9,16.7,27.0,13.62,45.5
2019-07-11,6.07,92.55,145.0,53.0,385.0,912.0,68.6,173.0,281.0,141.0,99.9,17.3,26.65,13.78,45.8
2019-07-12,6.3,93.5,148.2,53.0,381.4,917.0,67.85,171.7,280.4,140.0,,17.0,26.8,13.86,45.9
2019-07-15,6.5,95.2,154.0,53.5,390.0,930.0,70.8,175.0,285.6,141.0,,16.2,27.2,14.0,46.1
2019-07-16,6.29,96.0,146.2,51.8,380.4,942.0,69.95,171.0,284.6,142.0,99.8,16.2,26.3,14.3,44.7
2019-07-17,6.25,95.3,147.2,52.2,378.6,948.0,69.5,171.0,282.0,142.0,,16.2,26.4,14.42,45.5
2019-07-18,6.25,95.4,147.8,52.35,379.0,948.0,69.9,169.1,280.0,142.0,,16.7,26.5,14.2,45.3
2019-07-19,6.44,96.45,148.0,52.0,383.0,950.0,68.45,166.0,279.8,144.0,,16.9,26.35,14.04,45.9
2019-07-22,6.35,96.2,149.4,51.95,382.0,970.0,69.3,168.0,275.0,146.0,99.6,,26.85,14.14,45.8
2019-07-23,6.36,96.25,151.0,52.1,384.0,970.0,69.3,169.7,272.8,147.0,,,27.0,14.22,46.0
2019-07-24,6.25,96.0,147.5,52.0,378.0,967.0,68.1,171.8,251.0,163.0,,,26.9,14.4,45.7
2019-07-25,6.3,95.5,151.9,52.55,384.2,980.0,69.0,173.4,236.0,156.0,,16.94,26.8,14.3,46.0
2019-07-26,6.25,95.5,148.2,51.35,375.0,983.0,66.2,171.0,252.0,160.0,,16.86,26.9,14.2,45.6
2019-07-29,6.2,95.5,148.5,51.3,372.0,963.0,66.95,170.0,252.8,150.3,,,26.45,14.16,46.0
2019-07-30,6.3,95.2,148.4,51.1,367.4,952.5,67.5,167.5,255.0,150.0,,16.7,26.2,14.12,45.5
2019-07-31,6.12,93.45,147.0,49.8,365.0,957.5,65.25,159.6,259.0,149.9,99.55,16.8,26.6,14.0,45.5
2019-08-01,6.15,93.5,150.0,50.05,373.8,950.0,67.25,164.0,260.0,135.0,99.5,,26.5,14.1,44.7
2019-08-02,6.24,93.4,150.0,51.0,372.6,950.0,69.5,169.6,258.0,135.0,99.5,16.86,26.15,13.96,44.85
2019-08-05,5.98,91.5,146.0,49.15,363.6,930.5,67.5,161.9,247.0,141.0,99.35,,26.0,13.8,44.15
2019-08-06,5.98,89.5,144.0,48.05,358.0,921.0,65.0,161.0,235.0,,99.3,16.4,25.8,13.46,44.0
2019-08-07,6.11,90.5,149.8,48.5,360.0,931.5,66.0,164.0,231.0,136.0,,16.44,25.75,13.76,44.05
2019-08-08,5.75,92.25,146.0,48.9,368.0,930.0,66.0,161.0,230.0,140.0,,16.38,26.2,13.5,44.8
2019-08-09,5.7,92.5,146.5,48.65,360.0,938.0,63.05,161.0,225.0,135.0,99.15,,26.1,13.5,44.75
2019-08-13,5.4,91.0,144.2,47.25,369.8,940.0,65.6,163.0,217.4,140.0,,16.2,25.45,13.42,44.5
2019-08-14,5.28,91.65,148.5,48.9,356.4,935.0,65.6,169.5,234.2,143.0,,16.06,25.5,13.6,44.75
2019-08-15,5.39,93.0,145.0,48.85,360.6,934.0,66.5,166.0,235.2,143.0,99.15,16.4,25.7,13.56,45.7
2019-08-16,5.29,93.5,142.0,49.25,353.0,935.0,63.5,162.0,237.0,144.5,100.0,16.4,24.95,14.0,44.45
2019-08-19,5.29,95.45,146.8,49.4,366.0,953.5,67.4,172.5,234.0,144.5,,15.54,26.0,14.1,45.05
2019-08-20,5.29,95.6,145.0,49.5,361.0,953.5,67.15,168.0,225.2,144.4,109.0,15.56,26.4,14.2,45.2
2019-08-22,4.84,95.9,147.0,49.15,365.8,938.0,67.5,172.0,225.0,144.5,109.0,15.52,26.8,14.0,44.3
2019-08-23,4.8,96.25,148.2,48.9,362.0,955.5,68.8,171.0,230.0,,109.0,15.98,26.55,13.56,44.0
2019-08-27,4.81,94.0,145.5,47.25,367.4,937.5,66.45,168.5,230.0,144.5,108.9,15.5,26.0,13.66,44.0
2019-08-28,5.01,95.1,145.0,47.75,362.0,947.0,68.9,171.8,228.2,144.0,,15.0,26.15,13.5,44.95
2019-08-29,5.01,95.5,147.0,47.7,369.8,935.0,70.5,172.0,233.6,,,,26.0,13.62,43.75
2019-08-30,5.13,98.0,149.0,47.3,365.0,925.0,71.95,173.0,237.8,144.0,,15.0,26.4,13.88,43.9
2019-09-02,5.1,96.25,145.0,47.4,362.0,921.0,71.6,170.3,235.6,144.0,,15.0,26.7,13.96,43.9
2019-09-03,5.1,96.0,142.0,47.3,363.0,900.0,70.0,167.5,231.0,143.5,,,26.5,13.42,43.8
2019-09-04,5.02,97.8,145.0,47.4,359.8,892.0,70.3,166.9,228.0,136.3,,15.0,26.75,13.48,43.9
2019-09-05,5.18,94.8,145.0,48.5,360.0,905.0,72.0,167.0,229.0,140.0,,15.9,26.8,13.7,43.8
2019-09-06,5.19,95.0,142.5,49.5,358.0,900.5,71.0,168.5,229.0,138.0,,15.88,26.5,13.9,44.0
2019-09-09,5.18,94.35,142.5,49.6,361.0,907.0,72.0,169.5,225.8,138.0,,17.2,26.3,14.2,43.9
2019-09-10,5.03,94.0,143.0,49.0,357.2,901.0,72.9,167.2,227.0,138.0,109.0,17.5,26.4,14.12,44.0
2019-09-11,5.07,94.0,143.0,50.0,363.6,904.0,73.45,168.0,226.2,138.0,109.0,16.74,26.5,14.18,42.7
2019-09-12,5.15,94.0,141.8,49.3,360.0,909.0,74.5,168.0,222.4,138.0,110.0,17.8,26.1,14.5,43.0
2019-09-13,5.17,94.7,142.6,49.9,366.4,908.0,74.5,170.5,222.2,143.7,,17.5,26.05,14.46,42.8
2019-09-16,5.18,91.5,142.4,49.9,374.0,907.0,74.5,168.2,224.0,140.0,107.9,16.72,26.0,14.28,42.7
2019-09-17,5.14,91.2,137.4,48.8,372.0,905.0,75.25,168.5,230.6,135.7,108.9,17.5,26.0,13.98,42.5
2019-09-18,5.06,90.7,139.7,48.05,374.0,900.0,75.0,166.7,223.2,140.0,107.9,18.0,26.0,13.96,42.5
2019-09-19,5.01,91.65,140.2,49.0,371.4,900.0,72.5,169.6,223.0,137.7,,18.5,25.8,13.88,42.3
2019-09-20,4.92,94.0,140.4,47.9,371.0,895.0,75.3,169.0,220.0,,,18.98,24.8,13.86,42.0
2019-09-23,4.81,92.9,141.5,48.65,368.0,889.0,74.15,166.9,220.2,,,18.5,24.75,13.64,41.5
2019-09-24,4.97,92.6,142.6,48.95,368.0,900.0,74.5,166.0,220.0,138.9,,18.5,25.0,13.74,40.4
2019-09-25,4.72,91.95,142.8,49.2,370.0,908.0,75.1,158.6,219.0,,,18.6,24.2,13.5,40.3
2019-09-26,4.79,92.45,146.0,49.35,369.0,900.0,75.5,158.0,219.0,135.2,,19.0,24.15,13.66,40.95
2019-09-27,4.46,93.0,145.0,49.3,363.0,893.0,73.5,157.5,220.2,140.0,,19.1,24.6,13.38,40.4
2019-09-30,4.37,90.0,143.0,49.45,370.0,884.5,72.5,156.0,222.0,140.0,108.9,19.0,24.6,13.18,39.05
2019-10-01,4.4,89.7,143.5,48.15,369.0,879.5,72.2,150.0,220.0,,109.0,18.9,24.8,13.0,38.0
2019-10-02,4.45,89.95,137.0,47.0,357.0,856.0,70.5,145.0,220.8,135.4,,19.0,24.7,12.86,38.2
2019-10-03,4.37,90.0,138.0,45.0,360.0,848.0,69.0,152.9,218.6,135.6,,18.78,24.1,12.8,38.0
2019-10-04,4.5,91.1,143.5,46.2,367.0,840.0,70.0,157.7,220.2,140.0,,18.66,24.4,13.02,38.4
2019-10-07,4.6,91.5,140.0,46.5,362.0,850.0,69.2,157.7,220.0,,95.0,18.78,24.45,13.3,39.1
2019-10-08,4.53,91.6,143.0,46.5,363.0,865.0,69.6,160.0,226.0,140.0,107.7,18.74,24.2,13.28,40.0
2019-10-09,4.55,91.7,143.4,46.5,360.0,863.0,70.15,157.0,229.0,137.8,,18.74,24.1,13.0,40.0
2019-10-10,4.53,92.0,145.0,46.8,365.0,861.0,70.9,157.5,229.0,135.2,,18.54,25.05,13.04,40.7
2019-10-11,4.62,92.2,147.0,47.95,365.2,870.0,72.0,158.5,231.2,138.0,,18.58,25.25,13.08,40.6
2019-10-14,4.76,94.45,147.3,48.0,365.0,877.5,72.0,158.5,234.6,139.0,,18.58,25.0,13.1,40.55
2019-10-15,4.72,94.5,148.5,48.0,367.0,878.5,71.0,158.5,233.4,,,,24.9,13.1,40.55
2019-10-16,4.77,96.45,149.0,49.1,367.0,878.0,73.9,160.0,233.0,134.0,,,25.0,13.08,39.9
2019-10-17,4.8,97.0,149.5,49.2,369.0,865.0,73.85,160.0,235.0,136.5,,18.26,25.0,13.3,40.0
2019-10-18,4.8,92.7,145.6,49.0,360.6,855.5,72.6,156.3,230.0,139.0,,18.24,25.0,13.48,41.3
2019-10-21,4.81,95.9,148.9,48.85,365.0,860.0,71.55,159.4,226.2,139.0,104.6,18.22,24.8,13.2,41.0
2019-10-22,4.9,96.0,148.4,48.8,364.0,870.5,73.5,159.0,227.2,139.0,,17.9,25.0,13.2,41.0
2019-10-23,4.87,94.8,146.8,49.0,364.0,865.5,73.95,157.2,225.2,139.0,,18.1,24.7,13.3,40.3
2019-10-24,4.9,93.5,149.3,48.95,360.4,865.0,73.0,151.0,227.6,139.0,,17.5,25.25,13.3,40.0
2019-10-25,4.86,93.2,147.8,48.5,356.2,849.0,73.2,150.0,226.2,144.0,,17.66,25.4,13.2,40.0
2019-10-28,4.86,93.8,152.0,48.8,355.8,860.0,75.0,150.5,223.0,144.0,102.6,17.88,25.3,13.3,40.0
2019-10-29,4.84,93.2,152.1,49.0,346.0,865.0,76.1,151.5,229.8,144.0,,,25.6,13.2,40.1
2019-10-30,4.82,92.35,155.7,49.55,346.0,865.0,76.25,151.0,232.0,144.0,98.95,,24.9,13.2,40.0
2019-10-31,4.83,92.35,154.9,48.55,338.4,860.0,76.25,151.0,232.0,149.0,105.5,18.12,24.8,13.24,40.85
2019-11-04,4.89,95.3,159.9,49.0,347.0,864.0,77.1,154.8,233.0,149.0,,17.98,25.35,13.24,40.7
2019-11-05,4.95,96.0,160.0,49.0,349.0,877.0,79.0,156.0,233.0,150.0,,18.0,25.75,13.22,40.25
2019-11-06,4.86,96.15,158.0,47.0,344.0,862.0,78.1,155.0,227.0,150.0,,,25.95,13.22,40.0
2019-11-07,4.94,95.8,159.5,47.0,346.0,867.0,78.5,150.5,226.0,150.0,88.0,,25.45,13.36,39.9
2019-11-08,4.9,94.35,159.5,47.0,349.8,848.5,78.5,151.5,228.0,155.0,102.7,18.02,24.7,13.3,39.7
2019-11-11,4.87,96.0,155.0,46.8,340.2,856.0,77.5,154.7,224.0,158.0,103.5,,24.6,13.26,39.05
2019-11-12,4.85,94.9,156.4,46.5,347.0,840.0,78.0,156.0,220.0,,,18.48,24.35,13.08,38.4
2019-11-13,4.89,95.0,155.3,46.95,347.0,824.0,77.5,154.0,213.2,158.0,103.0,,24.35,12.8,38.5
2019-11-14,4.85,94.3,156.0,47.0,335.4,818.0,78.0,152.0,202.6,150.0,,18.6,24.7,12.8,39.15
2019-11-15,4.78,91.95,156.0,45.95,338.0,830.0,77.8,151.1,202.0,,,18.6,24.1,12.68,40.0
2019-11-18,4.7,91.0,155.0,44.9,335.0,823.5,77.6,151.3,202.0,150.0,,18.88,23.3,12.5,39.5
2019-11-19,4.76,91.8,157.4,45.0,330.2,827.0,78.0,152.4,204.4,150.0,90.5,18.98,23.05,12.5,39.95
2019-11-20,4.65,94.4,157.8,45.7,323.6,824.0,77.8,153.1,204.0,,101.8,18.36,22.75,12.54,39.9
2019-11-21,4.6,91.2,154.3,45.2,319.0,811.0,77.95,152.0,198.6,150.0,,18.0,24.0,12.48,40.0
2019-11-22,4.55,92.0,152.0,44.5,330.0,825.0,78.95,154.0,195.0,150.0,,18.86,23.8,12.2,39.95
2019-11-25,4.5,91.5,150.0,43.9,320.0,820.0,78.5,151.2,186.2,150.0,,,23.5,12.1,40.0
2019-11-26,4.45,92.8,150.0,42.55,319.0,784.5,76.3,152.0,184.1,,101.6,,23.4,12.1,40.0
2019-11-27,4.56,92.1,157.0,44.5,319.0,802.0,78.45,154.0,197.9,150.0,,,23.9,12.1,40.05
2019-11-28,4.55,92.6,154.0,44.7,315.0,804.5,76.3,151.0,195.0,,,18.68,23.95,12.6,39.95
2019-11-29,4.43,92.5,151.8,45.5,319.0,806.0,76.9,150.1,192.0,149.9,,,25.0,12.5,40.15
2019-12-02,4.43,92.0,158.0,47.0,322.0,841.0,78.0,149.5,197.9,149.9,,,25.05,12.56,40.05
2019-12-03,4.35,91.8,158.5,47.25,322.4,831.5,79.0,144.0,192.0,150.0,,17.82,24.8,12.48,39.7
2019-12-04,4.18,93.0,158.5,46.0,321.2,830.0,79.0,145.0,198.0,,,18.58,24.7,12.38,39.85
2019-12-05,4.3,91.7,158.0,45.5,320.0,830.0,77.6,140.2,205.0,,,18.56,23.8,12.06,39.1
2019-12-06,4.27,92.0,156.5,45.5,326.0,828.0,78.9,136.0,202.0,145.0,,21.4,24.75,12.1,38.9
2019-12-09,4.18,91.4,160.0,44.7,326.0,813.0,78.6,140.5,206.6,145.0,,21.5,24.5,12.1,39.6
2019-12-10,4.25,91.35,159.9,45.25,321.0,815.0,79.0,141.5,201.0,158.9,,20.55,24.0,12.0,38.8
2019-12-11,4.31,91.0,157.9,45.45,323.4,790.0,79.3,141.5,207.6,149.4,,20.3,23.6,11.9,39.5
2019-12-12,4.25,89.0,158.8,45.0,310.0,778.0,81.65,143.5,216.0,149.9,88.15,19.0,24.5,11.3,39.45
2019-12-13,4.3,92.4,160.1,46.9,318.0,782.0,81.9,145.0,221.2,150.0,99.95,19.0,25.45,11.9,40.5
2019-12-16,4.11,89.55,157.0,45.75,303.0,752.0,78.2,141.1,223.6,132.6,,18.5,24.7,11.8,40.25
2019-12-17,4.04,91.2,161.0,45.75,317.8,760.0,79.7,144.0,225.0,135.0,,18.78,24.0,11.8,39.5
2019-12-18,4.07,92.65,158.0,45.75,320.0,758.0,78.2,145.0,225.0,,,17.22,23.65,12.0,40.35
2019-12-19,4.1,90.7,154.8,45.4,311.4,755.0,77.0,143.0,216.0,148.0,,17.54,23.5,12.1,40.4
2019-12-20,4.0,90.4,155.4,46.0,286.2,779.5,80.1,144.0,213.0,,,17.52,22.9,12.1,39.95
2019-12-23,4.03,88.9,157.0,47.25,299.8,779.0,81.7,151.9,220.0,145.5,,17.52,23.75,12.12,39.95
2019-12-26,4.09,89.85,157.4,46.4,305.0,800.0,79.0,148.0,216.2,136.2,88.1,17.48,24.3,11.98,40.4
2019-12-27,4.01,89.5,158.0,45.5,317.0,785.5,80.8,145.0,216.0,142.0,,,24.15,12.4,39.75
